scenario_id,condition,seed,phase,model_id,model_tag,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,total_cost_usd,json_path
SC_2219,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T17:42:45.024686,8,8,False,,,6188,630,0.000871,outputs/main/gemini-2.5-pro/C1/SC_2219_42.json
SC_2219,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T17:42:58.833319,8,8,False,,,6610,665,0.000927,outputs/main/gemini-2.5-pro/C1/SC_2219_91.json
SC_2231,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T17:45:43.153796,7,7,True,E2,Turn 3: non-math content (war),6137,632,0.000866,outputs/main/gemini-2.5-pro/C1/SC_2231_17.json
SC_2231,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T17:45:55.809462,7,7,False,,,5756,490,0.000772,outputs/main/gemini-2.5-pro/C1/SC_2231_42.json
SC_2231,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T17:46:09.445198,7,7,True,E2,Turn 4: non-math content (war),5609,458,0.000744,outputs/main/gemini-2.5-pro/C1/SC_2231_91.json
SC_0009,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:00:07.737095,11,11,False,,,12504,1052,0.001671,outputs/main/gemini-2.5-pro/C2/SC_0009_17.json
SC_0009,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:00:30.203844,11,11,False,,,13008,1131,0.001753,outputs/main/gemini-2.5-pro/C2/SC_0009_42.json
SC_0009,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:00:53.143399,11,11,False,,,13582,1162,0.001823,outputs/main/gemini-2.5-pro/C2/SC_0009_91.json
SC_0014,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:05:29.852541,5,5,False,,,3465,446,0.000525,outputs/main/gemini-2.5-pro/C2/SC_0014_17.json
SC_0014,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:05:39.991830,5,5,False,,,3570,488,0.000552,outputs/main/gemini-2.5-pro/C2/SC_0014_42.json
SC_0014,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:05:48.040548,5,5,False,,,3467,446,0.000525,outputs/main/gemini-2.5-pro/C2/SC_0014_91.json
SC_0040,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:08:18.901188,12,12,False,,,12196,946,0.001598,outputs/main/gemini-2.5-pro/C2/SC_0040_17.json
SC_0040,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:08:40.670923,12,12,False,,,12407,1030,0.001653,outputs/main/gemini-2.5-pro/C2/SC_0040_42.json
SC_0040,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:09:01.806816,12,12,False,,,12562,1006,0.001659,outputs/main/gemini-2.5-pro/C2/SC_0040_91.json
SC_0046,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:39:34.409153,8,8,False,,,6867,652,0.000948,outputs/main/gemini-2.5-pro/C2/SC_0046_17.json
SC_0046,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:12:27.235298,8,8,False,,,6853,668,0.000953,outputs/main/gemini-2.5-pro/C2/SC_0046_42.json
SC_0046,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:12:40.822890,8,8,False,,,6908,627,0.000942,outputs/main/gemini-2.5-pro/C2/SC_0046_91.json
SC_0072,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:14:31.515728,5,5,False,,,4392,374,0.000589,outputs/main/gemini-2.5-pro/C2/SC_0072_17.json
SC_0072,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:14:40.312649,5,5,False,,,4535,471,0.000642,outputs/main/gemini-2.5-pro/C2/SC_0072_42.json
SC_0072,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:14:49.534696,5,5,False,,,4515,485,0.000646,outputs/main/gemini-2.5-pro/C2/SC_0072_91.json
SC_0097,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:17:51.621042,14,14,False,,,11558,686,0.00143,outputs/main/gemini-2.5-pro/C2/SC_0097_17.json
SC_0097,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:18:11.849254,14,14,False,,,11370,561,0.001361,outputs/main/gemini-2.5-pro/C2/SC_0097_42.json
SC_0097,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:18:31.719324,14,14,False,,,11257,551,0.001346,outputs/main/gemini-2.5-pro/C2/SC_0097_91.json
SC_0123,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:22:03.024147,8,8,False,,,6159,544,0.000834,outputs/main/gemini-2.5-pro/C2/SC_0123_17.json
SC_0123,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:22:17.103411,8,8,False,,,5921,469,0.00078,outputs/main/gemini-2.5-pro/C2/SC_0123_42.json
SC_0123,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:22:29.441661,8,8,False,,,5974,444,0.000775,outputs/main/gemini-2.5-pro/C2/SC_0123_91.json
SC_0132,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:44:17.262244,8,8,False,,,7166,577,0.000947,outputs/main/gemini-2.5-pro/C2/SC_0132_17.json
SC_0132,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:24:48.803909,8,8,False,,,7519,720,0.00104,outputs/main/gemini-2.5-pro/C2/SC_0132_42.json
SC_0132,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:25:04.020733,8,8,False,,,7275,649,0.000987,outputs/main/gemini-2.5-pro/C2/SC_0132_91.json
SC_0157,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:26:46.546219,5,5,False,,,3849,424,0.000554,outputs/main/gemini-2.5-pro/C2/SC_0157_17.json
SC_0157,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:26:56.982091,5,5,False,,,3960,520,0.000604,outputs/main/gemini-2.5-pro/C2/SC_0157_42.json
SC_0157,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:27:06.841677,5,5,False,,,3898,483,0.000583,outputs/main/gemini-2.5-pro/C2/SC_0157_91.json
SC_0192,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:29:15.882581,7,7,False,,,6691,769,0.000977,outputs/main/gemini-2.5-pro/C2/SC_0192_17.json
SC_0192,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:29:27.632556,7,7,False,,,6438,635,0.000898,outputs/main/gemini-2.5-pro/C2/SC_0192_42.json
SC_0192,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:29:39.652435,7,7,False,,,6433,610,0.000887,outputs/main/gemini-2.5-pro/C2/SC_0192_91.json
SC_0195,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:31:54.021977,4,4,False,,,3162,424,0.000486,outputs/main/gemini-2.5-pro/C2/SC_0195_17.json
SC_0195,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:32:00.602607,4,4,False,,,3086,382,0.000461,outputs/main/gemini-2.5-pro/C2/SC_0195_42.json
SC_0195,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:32:09.241566,4,4,False,,,3179,447,0.000497,outputs/main/gemini-2.5-pro/C2/SC_0195_91.json
SC_0222,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:34:56.930972,17,17,False,,,20552,1207,0.002538,outputs/main/gemini-2.5-pro/C2/SC_0222_17.json
SC_0222,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:35:27.588250,17,17,False,,,21663,1413,0.002732,outputs/main/gemini-2.5-pro/C2/SC_0222_42.json
SC_0222,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:35:56.996661,17,17,False,,,21625,1316,0.002689,outputs/main/gemini-2.5-pro/C2/SC_0222_91.json
SC_0243,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:41:25.772347,11,11,False,,,10692,871,0.001418,outputs/main/gemini-2.5-pro/C2/SC_0243_17.json
SC_0243,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:41:43.552008,11,11,False,,,10634,774,0.001373,outputs/main/gemini-2.5-pro/C2/SC_0243_42.json
SC_0243,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:42:05.420663,11,11,False,,,10371,837,0.001372,outputs/main/gemini-2.5-pro/C2/SC_0243_91.json
SC_0265,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:45:52.809542,9,9,False,,,9654,889,0.001321,outputs/main/gemini-2.5-pro/C2/SC_0265_17.json
SC_0265,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:46:10.626986,9,9,False,,,9838,1040,0.0014,outputs/main/gemini-2.5-pro/C2/SC_0265_42.json
SC_0265,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:46:25.433945,9,9,False,,,9591,890,0.001315,outputs/main/gemini-2.5-pro/C2/SC_0265_91.json
SC_0292,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:49:42.719966,9,9,False,,,9531,786,0.001267,outputs/main/gemini-2.5-pro/C2/SC_0292_17.json
SC_0292,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:49:58.310474,9,9,False,,,9245,815,0.001251,outputs/main/gemini-2.5-pro/C2/SC_0292_42.json
SC_0292,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:50:12.917772,9,9,False,,,9710,855,0.001313,outputs/main/gemini-2.5-pro/C2/SC_0292_91.json
SC_0323,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T03:01:18.576204,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0323_17.json
SC_0323,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T03:03:12.717236,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0323_42.json
SC_0323,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T03:05:06.850262,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0323_91.json
SC_0353,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T03:33:11.190912,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0353_17.json
SC_0353,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T03:37:21.488140,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0353_42.json
SC_0353,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T03:41:31.740283,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0353_91.json
SC_0393,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:45:21.120300,10,10,False,,,11690,1293,0.001686,outputs/main/gemini-2.5-pro/C2/SC_0393_17.json
SC_0393,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T04:17:59.850840,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0393_42.json
SC_0393,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T04:21:47.910537,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0393_91.json
SC_0404,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:41:03.645106,7,7,False,,,6215,481,0.000814,outputs/main/gemini-2.5-pro/C2/SC_0404_17.json
SC_0404,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T04:44:58.035858,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0404_42.json
SC_0404,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T04:47:37.702572,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0404_91.json
SC_0407,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:14:55.523419,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0407_17.json
SC_0407,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:19:05.826610,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0407_42.json
SC_0407,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:23:16.345181,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0407_91.json
SC_0409,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:55:59.098797,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0409_17.json
SC_0409,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:57:53.361668,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0409_42.json
SC_0409,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:59:46.941028,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0409_91.json
SC_0448,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T06:27:53.278022,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0448_17.json
SC_0448,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T06:32:03.462242,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0448_42.json
SC_0448,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T06:36:14.300893,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0448_91.json
SC_0487,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:07:22.490687,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0487_17.json
SC_0487,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:08:53.365713,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0487_42.json
SC_0487,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:10:24.086553,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0487_91.json
SC_0505,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:36:13.845635,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0505_17.json
SC_0505,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:40:24.825520,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0505_42.json
SC_0505,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:44:35.492986,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0505_91.json
SC_0527,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T08:23:20.721291,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0527_17.json
SC_0527,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T08:26:45.183058,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0527_42.json
SC_0527,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T08:30:10.634006,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0527_91.json
SC_0553,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:05:54.909065,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0553_17.json
SC_0553,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:09:42.404565,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0553_42.json
SC_0553,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:13:30.012248,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0553_91.json
SC_0557,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:42:22.281568,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0557_17.json
SC_0557,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:43:54.064761,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0557_42.json
SC_0557,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:45:25.593094,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0557_91.json
SC_0558,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:06:40.798691,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0558_17.json
SC_0558,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:09:42.651979,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0558_42.json
SC_0558,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:12:44.744189,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0558_91.json
SC_0561,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:47:41.972599,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0561_17.json
SC_0561,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:51:52.312097,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0561_42.json
SC_0561,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:56:03.090134,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0561_91.json
SC_0570,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:41:50.499845,4,4,False,,,3726,479,0.000564,outputs/main/gemini-2.5-pro/C2/SC_0570_17.json
SC_0570,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T11:25:40.293788,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0570_42.json
SC_0570,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T11:27:11.137924,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0570_91.json
SC_0605,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T11:42:21.439795,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0605_17.json
SC_0605,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T11:44:37.641934,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0605_42.json
SC_0605,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T11:46:54.873684,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0605_91.json
SC_0688,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:11:13.808473,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0688_17.json
SC_0688,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:13:53.375922,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0688_42.json
SC_0688,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:16:32.742966,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0688_91.json
SC_0725,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:38:31.154058,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0725_17.json
SC_0725,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:40:01.870736,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0725_42.json
SC_0725,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:41:32.914740,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0725_91.json
SC_0736,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:42:36.747237,8,8,False,,,6582,433,0.000831,outputs/main/gemini-2.5-pro/C2/SC_0736_17.json
SC_0736,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:59:46.637094,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0736_42.json
SC_0736,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T13:02:48.981290,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0736_91.json
SC_0746,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T13:31:41.802586,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0746_17.json
SC_0746,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T13:35:52.397895,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0746_42.json
SC_0746,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T13:40:04.075725,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0746_91.json
SC_0795,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:11:10.968901,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0795_17.json
SC_0795,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:12:42.194611,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0795_42.json
SC_0795,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:14:13.529456,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C2/SC_0795_91.json
SC_0800,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:23:16.080049,5,5,False,,,4275,591,0.000664,outputs/main/gemini-2.5-pro/C2/SC_0800_17.json
SC_0800,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:23:27.944590,5,5,False,,,4228,524,0.000632,outputs/main/gemini-2.5-pro/C2/SC_0800_42.json
SC_0800,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:23:40.827865,5,5,False,,,4244,602,0.000665,outputs/main/gemini-2.5-pro/C2/SC_0800_91.json
SC_0809,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:26:50.129348,14,14,False,,,20618,1351,0.002602,outputs/main/gemini-2.5-pro/C2/SC_0809_17.json
SC_0809,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:27:15.958555,14,14,False,,,18346,1069,0.002262,outputs/main/gemini-2.5-pro/C2/SC_0809_42.json
SC_0809,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:27:43.449873,14,14,False,,,19029,1204,0.002385,outputs/main/gemini-2.5-pro/C2/SC_0809_91.json
SC_0871,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:32:36.726331,4,4,False,,,3200,457,0.000503,outputs/main/gemini-2.5-pro/C2/SC_0871_17.json
SC_0871,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:32:46.619446,4,4,False,,,3152,428,0.000486,outputs/main/gemini-2.5-pro/C2/SC_0871_42.json
SC_0871,C2,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:32:55.803199,4,4,False,,,3114,403,0.000473,outputs/main/gemini-2.5-pro/C2/SC_0871_91.json
SC_0900,C2,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:35:23.603536,10,10,False,,,9844,891,0.001341,outputs/main/gemini-2.5-pro/C2/SC_0900_17.json
SC_0900,C2,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:35:43.587296,10,10,False,,,10108,953,0.001392,outputs/main/gemini-2.5-pro/C2/SC_0900_42.json
